"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"C19orf77",0,1.28724975914926,0.311,0.007,0,"Epithelial cells","C19orf77",0.304
"PRSS3",0,1.19619260857436,0.255,0.01,0,"Epithelial cells","PRSS3",0.245
"CYSTM1",3.14253068899132e-302,2.50426381666357,0.799,0.31,6.21655420896263e-298,"Epithelial cells","CYSTM1",0.489
"S100A16",4.98214524902418e-280,1.28989450155245,0.32,0.033,9.85567973161964e-276,"Epithelial cells","S100A16",0.287
"PHGR1",3.5563771860916e-274,2.70586956266148,0.275,0.024,7.0352253495264e-270,"Epithelial cells","PHGR1",0.251
"STARD10",2.1300398517031e-260,1.05993717564481,0.295,0.03,4.21364483463907e-256,"Epithelial cells","STARD10",0.265
"MUC1",1.41638083298746e-234,1.49959418224143,0.289,0.032,2.80188456381579e-230,"Epithelial cells","MUC1",0.257
"ADIRF",5.35842780520517e-224,1.44527029600868,0.372,0.056,1.06000418842569e-219,"Epithelial cells","ADIRF",0.316
"S100A6",5.26746158065644e-220,2.31215660421686,0.898,0.689,1.04200924988546e-215,"Epithelial cells","S100A6",0.209
"TFF2",3.53859834410874e-219,3.13573868268175,0.314,0.042,7.0000552443159e-215,"Epithelial cells","TFF2",0.272
"MDK",1.51825604586026e-218,1.6563909067851,0.345,0.051,3.00341410992077e-214,"Epithelial cells","MDK",0.294
"CLDN4",2.27024685449573e-191,1.66522102438763,0.257,0.031,4.49100232756345e-187,"Epithelial cells","CLDN4",0.226
"ANXA4",1.46752529931046e-190,1.52096721908145,0.357,0.063,2.90305854709594e-186,"Epithelial cells","ANXA4",0.294
"LYZ",4.74765945592907e-174,1.7390015526273,0.57,0.171,9.39181993571888e-170,"Epithelial cells","LYZ",0.399
"BLVRB",2.23934235365835e-136,1.19990332564,0.365,0.087,4.42986704400695e-132,"Epithelial cells","BLVRB",0.278
"PPDPF",5.36674505368485e-128,1.36564270975379,0.748,0.541,1.06164950651994e-123,"Epithelial cells","PPDPF",0.207
"CST3",1.30850348406591e-127,0.921067392757829,0.583,0.206,2.58848159217917e-123,"Epithelial cells","CST3",0.377
"LGALS3BP",1.11289221716471e-121,1.10978934587335,0.314,0.07,2.20152338399522e-117,"Epithelial cells","LGALS3BP",0.244
"TESC",2.11183739846362e-117,1.07666757157596,0.291,0.063,4.17763674164073e-113,"Epithelial cells","TESC",0.228
"TXN",9.48432409064803e-106,1.11786730955963,0.717,0.461,1.87618899161199e-101,"Epithelial cells","TXN",0.256
"PHLDA2",6.59529051080551e-90,1.17525073201103,0.295,0.081,1.30468036884755e-85,"Epithelial cells","PHLDA2",0.214
"PCBD1",1.42447703404869e-82,0.877115293103617,0.266,0.07,2.81790046875512e-78,"Epithelial cells","PCBD1",0.196
"S100A11",2.45446325777061e-79,1.01238288177605,0.737,0.535,4.85541921652183e-75,"Epithelial cells","S100A11",0.202
"SPINT2",4.41932260696766e-79,1.12266453750496,0.38,0.142,8.74230398110342e-75,"Epithelial cells","SPINT2",0.238
"CYB5A",7.18882060593257e-66,0.904718072568524,0.308,0.106,1.42209249226558e-61,"Epithelial cells","CYB5A",0.202
"COX5B",2.70711550822939e-65,1.16446199992054,0.64,0.513,5.35521589837938e-61,"Epithelial cells","COX5B",0.127
"GSTP11",2.4434910815285e-62,1.14806865696563,0.612,0.434,4.83371405747969e-58,"Epithelial cells","GSTP1",0.178
"UQCRQ",7.42296766865825e-59,1.11906645904514,0.594,0.433,1.46841146421397e-54,"Epithelial cells","UQCRQ",0.161
"TCEB2",9.21396557798054e-59,1.07273447248486,0.645,0.543,1.82270667063611e-54,"Epithelial cells","TCEB2",0.102
"LGALS3",9.40840214413259e-59,1.20673094413217,0.526,0.312,1.86117011215231e-54,"Epithelial cells","LGALS3",0.214
"TSPO",4.31743063322282e-55,1.10227188218068,0.491,0.29,8.54074127864138e-51,"Epithelial cells","TSPO",0.201
"COX6B1",2.03404263873893e-54,0.970890127434793,0.649,0.551,4.02374314795335e-50,"Epithelial cells","COX6B1",0.098
"ETFB",1.73930487416998e-53,0.951647245989306,0.377,0.173,3.44069290208306e-49,"Epithelial cells","ETFB",0.204
"ATP5D",9.42763221335804e-53,1.03996599170412,0.594,0.44,1.86497420444649e-48,"Epithelial cells","ATP5D",0.154
"ATPIF1",6.05939748585091e-52,0.937810666157353,0.505,0.311,1.19867001065103e-47,"Epithelial cells","ATPIF1",0.194
"CHCHD10",1.48127761319666e-50,1.07722076566143,0.442,0.248,2.93026337442563e-46,"Epithelial cells","CHCHD10",0.194
"TIMM13",2.03384130430784e-46,0.914799623168085,0.349,0.164,4.02334486818178e-42,"Epithelial cells","TIMM13",0.185
"TSTA3",2.48985268326922e-46,0.822904896933288,0.278,0.109,4.92542657804318e-42,"Epithelial cells","TSTA3",0.169
"ATP5I",4.57740745866536e-45,1.11881282740287,0.58,0.451,9.05502743473181e-41,"Epithelial cells","ATP5I",0.129
"ANXA2",4.99314324381845e-43,1.16757584882888,0.58,0.434,9.87743596492165e-39,"Epithelial cells","ANXA2",0.146
"COX6C",5.46207288100227e-42,0.928811722663564,0.649,0.623,1.08050725731987e-37,"Epithelial cells","COX6C",0.026
"RPL36",4.56781313454533e-41,0.524108115425305,0.915,0.971,9.03604794275758e-37,"Epithelial cells","RPL36",-0.0559999999999999
"C12orf75",4.60035833053735e-41,0.950285944153873,0.306,0.138,9.10042884946898e-37,"Epithelial cells","C12orf75",0.168
"DSTN",7.95586822810675e-39,0.966494895610089,0.42,0.245,1.57382985288408e-34,"Epithelial cells","DSTN",0.175
"SERF2",1.28466119790535e-36,0.53147535260351,0.828,0.891,2.54131678169637e-32,"Epithelial cells","SERF2",-0.0630000000000001
"PRDX5",1.80875007333386e-36,0.923678116199096,0.501,0.354,3.57806939506904e-32,"Epithelial cells","PRDX5",0.147
"COX4I1",5.94772972783832e-35,0.614679392459584,0.747,0.824,1.17657989476098e-30,"Epithelial cells","COX4I1",-0.077
"PERP",1.39233120837012e-32,0.691877128999902,0.277,0.126,2.75430959639778e-28,"Epithelial cells","PERP",0.151
"CSTB",2.71046877797229e-32,0.675882168631719,0.521,0.376,5.36184933658479e-28,"Epithelial cells","CSTB",0.145
"H2AFJ",8.66526091883268e-31,0.833170488758528,0.283,0.139,1.71416191496348e-26,"Epithelial cells","H2AFJ",0.144
"CYC1",1.00769477414284e-30,0.857419044491501,0.334,0.186,1.99342180220936e-26,"Epithelial cells","CYC1",0.148
"SEPW1",5.25186346403431e-30,0.822457857207288,0.38,0.227,1.03892363045527e-25,"Epithelial cells","SEPW1",0.153
"USMG5",8.26101525593641e-29,0.966717925815722,0.546,0.457,1.63419403792934e-24,"Epithelial cells","USMG5",0.089
"NDUFB3",1.8415861384313e-26,0.732785992634103,0.315,0.174,3.6430256990448e-22,"Epithelial cells","NDUFB3",0.141
"NDUFS6",2.24417744604678e-26,0.882766449519442,0.425,0.288,4.43943182376974e-22,"Epithelial cells","NDUFS6",0.137
"COX7B",3.73187825965461e-26,0.913510644348597,0.584,0.546,7.38240157324874e-22,"Epithelial cells","COX7B",0.0379999999999999
"ATP5G1",6.72845491189957e-26,0.762920994773765,0.331,0.193,1.33102295067197e-21,"Epithelial cells","ATP5G1",0.138
"NDUFB7",9.40208627748532e-26,0.809004299878256,0.4,0.268,1.85992070741215e-21,"Epithelial cells","NDUFB7",0.132
"EDF1",9.17105295620512e-25,0.639533521412582,0.631,0.633,1.8142176957965e-20,"Epithelial cells","EDF1",-0.002
"HSPB11",2.37204746088201e-24,0.915226888934645,0.346,0.209,4.6923842871168e-20,"Epithelial cells","HSPB1",0.137
"MGST3",7.0064494383566e-24,0.875532177632517,0.38,0.252,1.3860158278957e-19,"Epithelial cells","MGST3",0.128
"ACTG1",7.3007424032447e-24,0.617516766965073,0.747,0.785,1.44423286220987e-19,"Epithelial cells","ACTG1",-0.038
"SLIRP",1.37840915996361e-23,0.805631619966895,0.352,0.22,2.72676900024002e-19,"Epithelial cells","SLIRP",0.132
"COX7C",1.56305677602101e-22,0.531497079724932,0.739,0.822,3.09203891432476e-18,"Epithelial cells","COX7C",-0.083
"TXNDC17",1.62461358960048e-21,0.762632651498892,0.332,0.205,3.21381060294767e-17,"Epithelial cells","TXNDC17",0.127
"MT1X",2.5333123799278e-21,1.05350983923172,0.278,0.159,5.01139854997318e-17,"Epithelial cells","MT1X",0.119
"BLOC1S1",3.28208773431091e-21,0.722113262033048,0.394,0.271,6.49262595601385e-17,"Epithelial cells","BLOC1S1",0.123
"RPS27L",4.10582873282224e-21,0.69608483108632,0.487,0.393,8.12215039926895e-17,"Epithelial cells","RPS27L",0.094
"COX5A",2.8853807055913e-20,0.771199352620422,0.462,0.366,5.70786011180071e-16,"Epithelial cells","COX5A",0.096
"UQCR10",9.18947661276915e-20,0.823756270544839,0.474,0.389,1.81786226353799e-15,"Epithelial cells","UQCR10",0.085
"HSBP1",1.6409069693295e-19,0.671539687735941,0.331,0.209,3.24604216672762e-15,"Epithelial cells","HSBP1",0.122
"COX8A",7.26339229027757e-19,0.790462118827255,0.543,0.513,1.43684426286271e-14,"Epithelial cells","COX8A",0.03
"UQCRH",1.68485959042062e-18,0.739123126230846,0.584,0.597,3.33298924177007e-14,"Epithelial cells","UQCRH",-0.013
"ATP5G3",2.32369061362262e-18,0.918601353763184,0.474,0.403,4.59672477186827e-14,"Epithelial cells","ATP5G3",0.071
"ATP5J",2.69324598384865e-18,0.795044308255407,0.454,0.37,5.32777920524939e-14,"Epithelial cells","ATP5J",0.084
"NDUFA1",6.04130160342875e-18,0.715422804800095,0.533,0.5,1.19509028319028e-13,"Epithelial cells","NDUFA1",0.033
"FAM162A",1.54687174768051e-17,0.639550464632675,0.253,0.144,3.06002169126159e-13,"Epithelial cells","FAM162A",0.109
"OCIAD2",1.83519643198611e-17,0.813818264295277,0.369,0.258,3.63038558175492e-13,"Epithelial cells","OCIAD2",0.111
"C14orf2",1.88505360064661e-17,0.775372471441134,0.535,0.498,3.72901303279912e-13,"Epithelial cells","C14orf2",0.037
"HMGA1",3.04747159297671e-17,0.854514263894465,0.334,0.23,6.02850830522653e-13,"Epithelial cells","HMGA1",0.104
"DNPH1",3.5650353849117e-17,0.623375974024457,0.275,0.168,7.05235299843232e-13,"Epithelial cells","DNPH1",0.107
"ROMO1",1.25671922512186e-16,0.715810612202757,0.394,0.297,2.48604197113607e-12,"Epithelial cells","ROMO1",0.097
"NDUFC1",5.31921897779559e-16,0.710723230883065,0.287,0.181,1.05224789818752e-11,"Epithelial cells","NDUFC1",0.106
"PRDX1",7.2032594163365e-16,0.804285993779982,0.529,0.501,1.42494877773969e-11,"Epithelial cells","PRDX1",0.028
"RHOC",1.6738335785571e-15,0.66125154198231,0.272,0.168,3.31117758510165e-11,"Epithelial cells","RHOC",0.104
"LAMTOR2",4.60900121628563e-15,0.605942347168646,0.266,0.165,9.11752620605623e-11,"Epithelial cells","LAMTOR2",0.101
"ATP5J2",7.68424295810065e-15,0.767055659362739,0.471,0.421,1.52009694197147e-10,"Epithelial cells","ATP5J2",0.05
"IER3",8.36577527181871e-15,0.570488941156907,0.267,0.16,1.65491766427118e-10,"Epithelial cells","IER3",0.107
"UQCR11.1",9.29895066138858e-15,0.619559530432606,0.564,0.555,1.83951841983589e-10,"Epithelial cells","UQCR11.1",0.0089999999999999
"DYNLT1",1.18138847719881e-14,0.66562086850098,0.269,0.169,2.33702268559468e-10,"Epithelial cells","DYNLT1",0.1
"S100A10",3.12658993635113e-14,0.808910494351369,0.609,0.602,6.1850202120898e-10,"Epithelial cells","S100A10",0.00700000000000001
"MRPL52",1.14459073693924e-13,0.637587372806828,0.304,0.208,2.26422939581321e-09,"Epithelial cells","MRPL52",0.096
"NDUFB10",1.26298782413126e-13,0.654355291637513,0.351,0.263,2.49844251369646e-09,"Epithelial cells","NDUFB10",0.088
"SCP2",1.52573097462464e-13,0.764433510495464,0.321,0.235,3.01820101400246e-09,"Epithelial cells","SCP2",0.086
"PEBP1",1.09466219090363e-12,0.736817962808175,0.425,0.364,2.16546074604556e-08,"Epithelial cells","PEBP1",0.061
"NDUFB1",1.14562161522865e-12,0.666844364706788,0.391,0.311,2.26626867924531e-08,"Epithelial cells","NDUFB1",0.08
"COX6A1",1.35361934727003e-12,0.717904986946263,0.51,0.514,2.67772979276958e-08,"Epithelial cells","COX6A1",-0.004
"MINOS1",5.67573623514004e-12,0.673354736473118,0.365,0.288,1.1227741420354e-07,"Epithelial cells","MINOS1",0.077
"NDUFS7",8.3121350089208e-12,0.705260136936765,0.323,0.241,1.64430654746471e-07,"Epithelial cells","NDUFS7",0.082
"HN1",2.0888162670083e-11,0.731867540666023,0.402,0.337,4.13209633939582e-07,"Epithelial cells","HN1",0.065
"PPA1",2.39016555905046e-10,0.711268915057779,0.362,0.292,4.72822550891361e-06,"Epithelial cells","PPA1",0.07
"PRDX2",3.13814396968867e-10,0.652745499238797,0.348,0.274,6.20787640083813e-06,"Epithelial cells","PRDX2",0.074
"CLTA",5.86561432478167e-10,0.569142289646527,0.317,0.241,1.16033582572831e-05,"Epithelial cells","CLTA",0.076
"ZNHIT1",6.72155766542965e-10,0.540367337840129,0.278,0.198,1.32965853737529e-05,"Epithelial cells","ZNHIT1",0.08
"NDUFB9",1.26347827905048e-09,0.673092055007397,0.377,0.32,2.49941273161766e-05,"Epithelial cells","NDUFB9",0.057
"ACADVL",1.83286883423769e-09,0.624941262720714,0.284,0.208,3.625781127889e-05,"Epithelial cells","ACADVL",0.076
"ATP5H",4.79880180676719e-09,0.616998302610057,0.36,0.3,9.49298973414686e-05,"Epithelial cells","ATP5H",0.06
"AURKAIP1",1.00876802534449e-08,0.596480614464404,0.365,0.314,0.000199554490773648,"Epithelial cells","AURKAIP1",0.051
"VDAC1",1.45001429426069e-08,0.69802242983571,0.351,0.301,0.000286841827690651,"Epithelial cells","VDAC1",0.05
"HSPE1",1.66755045540223e-08,0.707802173994545,0.476,0.475,0.000329874831087669,"Epithelial cells","HSPE1",0.001
"C19orf70",1.77708698746045e-08,0.520729689072474,0.284,0.211,0.000351543347859427,"Epithelial cells","C19orf70",0.073
"NDUFS8",4.33139295036277e-08,0.520241192731081,0.298,0.231,0.000856836153440763,"Epithelial cells","NDUFS8",0.067
"MDH2",4.72073719543801e-08,0.615951235514435,0.284,0.224,0.000933856232001547,"Epithelial cells","MDH2",0.06
"SHFM1",1.13251637508434e-07,0.530113199746352,0.386,0.34,0.00224034389319185,"Epithelial cells","SHFM1",0.046
"MRPL23",1.52332735129053e-07,0.533701228740407,0.274,0.21,0.00301344616632292,"Epithelial cells","MRPL23",0.064
"POLD4",2.38177923802862e-07,0.601473452402462,0.306,0.249,0.00471163568866822,"Epithelial cells","POLD4",0.057
"CLTB",2.43606123776482e-07,0.596074907406148,0.295,0.237,0.00481901634054637,"Epithelial cells","CLTB",0.058
"CHMP2A",3.77785466226742e-07,0.522414867151542,0.301,0.243,0.00747335209289742,"Epithelial cells","CHMP2A",0.058
"CLIC1",7.68916772041955e-07,0.529015278123625,0.533,0.559,0.0152107115845339,"Epithelial cells","CLIC1",-0.026
"SRI",9.16978648833091e-07,0.572110098512391,0.275,0.22,0.0181396716312162,"Epithelial cells","SRI",0.055
"ATP5O",1.06718209487467e-06,0.641497929403515,0.45,0.466,0.0211109962008107,"Epithelial cells","ATP5O",-0.016
"ATP5C1",1.58401510886462e-06,0.663298279675482,0.326,0.28,0.0313349868835599,"Epithelial cells","ATP5C1",0.046
"MPC2",1.87847719131373e-06,0.602288620160041,0.3,0.249,0.0371600357985682,"Epithelial cells","MPC2",0.051
"IL8",0,4.07918877378967,0.748,0.119,0,"Macrophage","IL8",0.629
"IL1B",0,3.727677915764,0.618,0.039,0,"Macrophage","IL1B",0.579
"SPP1",0,3.51208178474625,0.313,0.028,0,"Macrophage","SPP1",0.285
"G0S2",0,3.45309447578988,0.64,0.039,0,"Macrophage","G0S2",0.601
"S100A9",0,3.40079904824399,0.642,0.021,0,"Macrophage","S100A9",0.621
"FCER1G",0,3.31980772748588,0.867,0.071,0,"Macrophage","FCER1G",0.796
"C15orf48",0,3.23000509254592,0.705,0.048,0,"Macrophage","C15orf48",0.657
"TIMP1",0,3.21000628440646,0.751,0.262,0,"Macrophage","TIMP1",0.489
"SOD2",0,3.07248363102387,0.813,0.27,0,"Macrophage","SOD2",0.543
"CXCL3",0,3.06306001014129,0.589,0.063,0,"Macrophage","CXCL3",0.526
"CXCL2",0,3.01887664080446,0.652,0.069,0,"Macrophage","CXCL2",0.583
"S100A8",0,2.96188222614417,0.561,0.011,0,"Macrophage","S100A8",0.55
"CCL3",0,2.90769687985624,0.595,0.114,0,"Macrophage","CCL3",0.481
"TYROBP",0,2.87967290693359,0.94,0.089,0,"Macrophage","TYROBP",0.851
"PLAUR",0,2.76709921581163,0.72,0.076,0,"Macrophage","PLAUR",0.644
"LYZ1",0,2.65429136619584,0.799,0.112,0,"Macrophage","LYZ",0.687
"CCL20",0,2.56895787143496,0.39,0.073,0,"Macrophage","CCL20",0.317
"C1QA",0,2.55853596625562,0.31,0.018,0,"Macrophage","C1QA",0.292
"C1QB",0,2.54553888542362,0.289,0.023,0,"Macrophage","C1QB",0.266
"AIF1",0,2.51447402693324,0.765,0.027,0,"Macrophage","AIF1",0.738
"IL1RN",0,2.49426995356682,0.523,0.016,0,"Macrophage","IL1RN",0.507
"CTSB",0,2.3379170912033,0.757,0.151,0,"Macrophage","CTSB",0.606
"EREG",0,2.32696791575639,0.522,0.009,0,"Macrophage","EREG",0.513
"C1QC",0,2.29120584493134,0.276,0.014,0,"Macrophage","C1QC",0.262
"FTL",0,2.21214403237481,0.994,0.942,0,"Macrophage","FTL",0.052
"CST31",0,2.20936185907802,0.819,0.149,0,"Macrophage","CST3",0.67
"CXCL1",0,2.10681094807759,0.303,0.031,0,"Macrophage","CXCL1",0.272
"CTSL",0,2.0684932563914,0.622,0.066,0,"Macrophage","CTSL",0.556
"APOC1",0,2.0650243604306,0.256,0.025,0,"Macrophage","APOC1",0.231
"BCL2A1",0,2.03370891282272,0.663,0.134,0,"Macrophage","BCL2A1",0.529
"LGALS1",0,1.95788477920065,0.909,0.39,0,"Macrophage","LGALS1",0.519
"CD14",0,1.92826826286239,0.534,0.011,0,"Macrophage","CD14",0.523
"SAT1",0,1.87036073048786,0.954,0.738,0,"Macrophage","SAT1",0.216
"FTH1",0,1.86360782724742,0.994,0.978,0,"Macrophage","FTH1",0.016
"CCL3L3",0,1.84518964656643,0.268,0.025,0,"Macrophage","CCL3L3",0.243
"TXN1",0,1.82651141904403,0.789,0.432,0,"Macrophage","TXN",0.357
"SERPINA1",0,1.78328463430263,0.608,0.013,0,"Macrophage","SERPINA1",0.595
"CD68",0,1.78065414223169,0.64,0.036,0,"Macrophage","CD68",0.604
"MMP9",0,1.76926273669974,0.301,0.009,0,"Macrophage","MMP9",0.292
"LST1",0,1.76795011184272,0.681,0.046,0,"Macrophage","LST1",0.635
"NPC21",0,1.73244103470794,0.844,0.304,0,"Macrophage","NPC2",0.54
"GPX1",0,1.71422724213254,0.874,0.357,0,"Macrophage","GPX1",0.517
"IER31",0,1.70879407605735,0.644,0.107,0,"Macrophage","IER3",0.537
"CSTB1",0,1.6774371642113,0.74,0.338,0,"Macrophage","CSTB",0.402
"MS4A6A",0,1.61524787716637,0.403,0.006,0,"Macrophage","MS4A6A",0.397
"TYMP",0,1.59547790283443,0.804,0.273,0,"Macrophage","TYMP",0.531
"S100A111",0,1.54164591688077,0.919,0.498,0,"Macrophage","S100A11",0.421
"PSAP1",0,1.53845486157335,0.798,0.382,0,"Macrophage","PSAP",0.416
"FCGR2A",0,1.5182876329691,0.511,0.01,0,"Macrophage","FCGR2A",0.501
"ANXA5",0,1.50699637055209,0.778,0.267,0,"Macrophage","ANXA5",0.511
"TGFBI",0,1.48396269964096,0.485,0.017,0,"Macrophage","TGFBI",0.468
"CSTA",0,1.48226432023799,0.507,0.008,0,"Macrophage","CSTA",0.499
"PPIF",0,1.46596955237784,0.536,0.066,0,"Macrophage","PPIF",0.47
"SDS",0,1.46247151041042,0.281,0.005,0,"Macrophage","SDS",0.276
"TREM1",0,1.39103690090004,0.459,0.003,0,"Macrophage","TREM1",0.456
"PTGS2",0,1.37873152872458,0.34,0.02,0,"Macrophage","PTGS2",0.32
"GSTO1",0,1.36063527757797,0.678,0.174,0,"Macrophage","GSTO1",0.504
"CTSS",0,1.35120558822083,0.732,0.32,0,"Macrophage","CTSS",0.412
"RP11-1143G9.4",0,1.33547257400625,0.382,0.017,0,"Macrophage","RP11-1143G9.4",0.365
"HLA-DPB1",0,1.33309781238083,0.856,0.519,0,"Macrophage","HLA-DPB1",0.337
"NINJ1",0,1.31720336750922,0.657,0.181,0,"Macrophage","NINJ1",0.476
"HLA-DRA",0,1.31155266333228,0.974,0.53,0,"Macrophage","HLA-DRA",0.444
"CD63",0,1.30369502391162,0.837,0.425,0,"Macrophage","CD63",0.412
"ACTB",0,1.27063361148396,0.997,0.956,0,"Macrophage","ACTB",0.041
"ASAH1",0,1.25714817579267,0.609,0.158,0,"Macrophage","ASAH1",0.451
"NAMPT",0,1.25442455634799,0.632,0.165,0,"Macrophage","NAMPT",0.467
"GRN",0,1.24414893103204,0.594,0.142,0,"Macrophage","GRN",0.452
"S100A101",0,1.22025891504547,0.831,0.575,0,"Macrophage","S100A10",0.256
"HLA-DRB5",0,1.2198015766512,0.726,0.278,0,"Macrophage","HLA-DRB5",0.448
"CD86",0,1.21554246771467,0.474,0.025,0,"Macrophage","CD86",0.449
"CEBPB",0,1.21485013157613,0.574,0.147,0,"Macrophage","CEBPB",0.427
"GLUL",0,1.20608049451581,0.609,0.1,0,"Macrophage","GLUL",0.509
"SPI1",0,1.19434862397893,0.498,0.038,0,"Macrophage","SPI1",0.46
"KYNU",0,1.18362861961396,0.506,0.031,0,"Macrophage","KYNU",0.475
"SDC2",0,1.17233065687804,0.384,0.016,0,"Macrophage","SDC2",0.368
"CPVL",0,1.16643692411866,0.373,0.006,0,"Macrophage","CPVL",0.367
"LGALS31",0,1.15965088179877,0.699,0.275,0,"Macrophage","LGALS3",0.424
"CLEC4E",0,1.15711726289149,0.343,0.002,0,"Macrophage","CLEC4E",0.341
"MS4A7",0,1.1563125430215,0.371,0.008,0,"Macrophage","MS4A7",0.363
"HLA-DRB1",0,1.15311248189943,0.892,0.476,0,"Macrophage","HLA-DRB1",0.416
"SERPINB1",0,1.1364968961782,0.611,0.196,0,"Macrophage","SERPINB1",0.415
"IFI30",0,1.12822477039577,0.462,0.034,0,"Macrophage","IFI30",0.428
"C5AR1",0,1.11487965494066,0.384,0.003,0,"Macrophage","C5AR1",0.381
"CAPG",0,1.11293640784502,0.597,0.17,0,"Macrophage","CAPG",0.427
"FCN1",0,1.11168893627258,0.276,0.001,0,"Macrophage","FCN1",0.275
"THBS1",0,1.10880421586925,0.283,0.029,0,"Macrophage","THBS1",0.254
"LGMN",0,1.09808932270201,0.425,0.103,0,"Macrophage","LGMN",0.322
"S100A12",0,1.09655372404632,0.288,0.001,0,"Macrophage","S100A12",0.287
"FCGRT",0,1.09159706911375,0.511,0.123,0,"Macrophage","FCGRT",0.388
"AQP9",0,1.08097633650472,0.337,0.002,0,"Macrophage","AQP9",0.335
"HMOX1",0,1.07178896990987,0.263,0.017,0,"Macrophage","HMOX1",0.246
"OLR1",0,1.05377454840279,0.281,0.002,0,"Macrophage","OLR1",0.279
"CLEC7A",0,1.04335135827388,0.411,0.011,0,"Macrophage","CLEC7A",0.4
"MARCKS",0,1.03823567416036,0.447,0.083,0,"Macrophage","MARCKS",0.364
"RNF130",0,1.03467604459888,0.444,0.045,0,"Macrophage","RNF130",0.399
"ATP6V1F",0,1.01225341765082,0.719,0.339,0,"Macrophage","ATP6V1F",0.38
"BASP1",0,1.01199475295349,0.448,0.075,0,"Macrophage","BASP1",0.373
"ATOX1",0,1.01044444941171,0.527,0.168,0,"Macrophage","ATOX1",0.359
"GK",0,1.00846564496262,0.442,0.044,0,"Macrophage","GK",0.398
"PLEK",0,1.00554369267028,0.385,0.026,0,"Macrophage","PLEK",0.359
"ANXA21",0,0.988325093687352,0.788,0.397,0,"Macrophage","ANXA2",0.391
"CTSH",0,0.983830523324224,0.571,0.172,0,"Macrophage","CTSH",0.399
"AP2S1",0,0.980309717482322,0.598,0.203,0,"Macrophage","AP2S1",0.395
"TMSB10",0,0.978344164833536,0.992,0.959,0,"Macrophage","TMSB10",0.033
"MMP19",0,0.976374673345018,0.319,0.006,0,"Macrophage","MMP19",0.313
"LGALS2",0,0.973642023517219,0.258,0.011,0,"Macrophage","LGALS2",0.247
"RAB31",0,0.950152650780304,0.428,0.028,0,"Macrophage","RAB31",0.4
"CREG1",0,0.937423883215425,0.369,0.064,0,"Macrophage","CREG1",0.305
"TMEM176B",0,0.936376936790741,0.276,0.041,0,"Macrophage","TMEM176B",0.235
"PMP22",0,0.931320426322124,0.373,0.028,0,"Macrophage","PMP22",0.345
"C19orf59",0,0.930011124553502,0.287,0.003,0,"Macrophage","C19orf59",0.284
"FAM26F",0,0.928358262711983,0.293,0.035,0,"Macrophage","FAM26F",0.258
"VCAN",0,0.923271886052908,0.291,0.011,0,"Macrophage","VCAN",0.28
"CXCL16",0,0.921397260809169,0.467,0.072,0,"Macrophage","CXCL16",0.395
"CTSZ",0,0.91895663111518,0.387,0.073,0,"Macrophage","CTSZ",0.314
"IGSF6",0,0.917022513860992,0.302,0.001,0,"Macrophage","IGSF6",0.301
"RP11-290F20.3",0,0.901977608331754,0.309,0.002,0,"Macrophage","RP11-290F20.3",0.307
"SLC11A1",0,0.892508035934625,0.328,0.006,0,"Macrophage","SLC11A1",0.322
"PLSCR1",0,0.887829395885352,0.482,0.084,0,"Macrophage","PLSCR1",0.398
"ATP13A3",0,0.884995332168577,0.405,0.043,0,"Macrophage","ATP13A3",0.362
"BID",0,0.88227387991891,0.453,0.094,0,"Macrophage","BID",0.359
"GRINA",0,0.880527182196464,0.444,0.058,0,"Macrophage","GRINA",0.386
"CYBB",0,0.87745307030446,0.324,0.021,0,"Macrophage","CYBB",0.303
"PLA2G7",0,0.868041018476262,0.275,0.003,0,"Macrophage","PLA2G7",0.272
"LILRB4",0,0.863450617979704,0.332,0.004,0,"Macrophage","LILRB4",0.328
"SLC25A37",0,0.853167162531836,0.353,0.061,0,"Macrophage","SLC25A37",0.292
"MXD1",0,0.82473979038495,0.371,0.045,0,"Macrophage","MXD1",0.326
"VEGFA",0,0.811973950542256,0.349,0.019,0,"Macrophage","VEGFA",0.33
"CD300E",0,0.796366058772626,0.276,0.001,0,"Macrophage","CD300E",0.275
"NCF2",0,0.79243261649321,0.31,0.005,0,"Macrophage","NCF2",0.305
"FPR1",0,0.790274432349389,0.268,0.001,0,"Macrophage","FPR1",0.267
"HCK",0,0.787984159972018,0.317,0.007,0,"Macrophage","HCK",0.31
"FCGR3A",0,0.786694333313061,0.259,0.022,0,"Macrophage","FCGR3A",0.237
"ALDH2",0,0.784164174857033,0.316,0.048,0,"Macrophage","ALDH2",0.268
"CCRL2",0,0.780093388330883,0.304,0.021,0,"Macrophage","CCRL2",0.283
"TNFSF13B",0,0.771654668782023,0.33,0.04,0,"Macrophage","TNFSF13B",0.29
"SLC16A10",0,0.745436995631599,0.293,0.006,0,"Macrophage","SLC16A10",0.287
"ICAM1",0,0.714502319672577,0.457,0.086,0,"Macrophage","ICAM1",0.371
"PILRA",0,0.714142766015466,0.274,0.002,0,"Macrophage","PILRA",0.272
"RAB13",0,0.71333308252561,0.317,0.053,0,"Macrophage","RAB13",0.264
"IFITM3",0,0.706237696351966,0.558,0.14,0,"Macrophage","IFITM3",0.418
"PFN1",0,0.70576717602143,0.949,0.852,0,"Macrophage","PFN1",0.097
